I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
292,29,-263,-161,278,-117,87,87,126,48,-175,-224
292,29,-263,-161,278,-117,87,87,126,48,-175,-224
292,29,-263,-161,278,-117,87,87,126,48,-175,-224
292,29,-263,-161,278,-117,87,87,126,48,-175,-224
287,24,-263,-156,275,-119,78,92,136,48,-175,-219
283,19,-263,-151,273,-122,78,97,136,48,-175,-214
278,14,-263,-146,270,-124,78,102,136,48,-175,-209
273,9,-263,-141,268,-126,78,107,136,48,-175,-204
283,19,-263,-151,273,-122,87,97,146,58,-165,-204
283,19,-263,-151,273,-122,87,97,146,58,-165,-204
283,19,-263,-151,273,-122,87,97,146,58,-165,-204
283,19,-263,-151,273,-122,87,97,146,58,-165,-204
283,29,-253,-156,268,-112,92,107,156,78,-146,-185
283,39,-244,-161,263,-102,97,117,165,87,-136,-175
283,48,-234,-165,258,-92,102,126,175,97,-126,-165
283,58,-224,-170,253,-82,107,136,185,107,-117,-156
292,73,-219,-183,256,-73,107,131,185,107,-122,-161
292,78,-214,-185,253,-68,107,126,185,107,-126,-165
292,82,-209,-187,251,-63,107,122,185,107,-131,-170
292,87,-204,-190,248,-58,107,117,185,107,-136,-175
302,97,-204,-200,253,-53,97,107,195,117,-131,-170
302,97,-204,-200,253,-53,97,107,195,117,-126,-165
302,97,-204,-200,253,-53,97,107,195,117,-122,-161
302,97,-204,-200,253,-53,97,107,195,117,-117,-156
302,107,-195,-204,248,-43,112,122,209,131,-107,-146
302,117,-185,-209,244,-34,117,126,214,136,-97,-136
302,126,-175,-214,239,-24,122,131,219,141,-87,-126
302,136,-165,-219,234,-14,126,136,224,146,-78,-117
302,146,-156,-224,229,-4,136,141,234,156,-78,-117
302,146,-156,-224,229,-4,136,146,234,156,-78,-117
302,146,-156,-224,229,-4,136,151,234,156,-78,-117
302,146,-156,-224,229,-4,136,156,234,156,-78,-117
292,165,-126,-229,209,19,122,146,239,161,-73,-107
292,175,-117,-234,204,29,117,136,244,165,-68,-107
292,185,-107,-239,200,39,112,126,248,170,-63,-107
292,195,-97,-244,195,48,107,117,253,175,-58,-107
283,180,-102,-231,192,39,102,117,244,175,-48,-97
273,165,-107,-219,190,29,97,117,244,175,-48,-97
263,151,-112,-207,187,19,92,117,244,175,-48,-97
253,136,-117,-195,185,9,87,117,244,175,-48,-97
258,136,-122,-197,190,7,82,112,244,180,-39,-82
263,136,-126,-200,195,4,78,107,244,185,-29,-78
268,136,-131,-202,200,2,73,102,244,190,-19,-73
273,136,-136,-204,204,0,68,97,244,195,-9,-68
287,146,-141,-217,214,2,68,102,258,200,0,-53
292,146,-146,-219,219,0,68,107,263,204,0,-48
297,146,-151,-222,224,-2,68,112,268,209,0,-43
302,146,-156,-224,229,-4,68,117,273,214,0,-39
312,151,-161,-231,236,-4,58,131,283,229,9,-39
312,156,-156,-234,234,0,58,136,292,234,9,-39
312,161,-151,-236,231,4,58,141,302,239,9,-39
312,165,-146,-239,229,9,58,146,312,244,9,-39
312,156,-156,-234,234,0,58,156,322,253,29,-24
312,156,-156,-234,234,0,58,156,331,263,39,-19
312,156,-156,-234,234,0,58,156,341,273,48,-14
312,156,-156,-234,234,0,58,156,351,283,58,-9
312,146,-165,-229,239,-9,58,161,366,297,68,4
312,146,-165,-229,239,-9,58,165,370,302,78,9
312,146,-165,-229,239,-9,58,170,375,307,87,14
312,146,-165,-229,239,-9,58,175,380,312,97,19
326,151,-175,-239,251,-12,48,175,395,326,122,34
331,156,-175,-244,253,-9,48,175,400,331,136,39
336,161,-175,-248,256,-7,48,175,405,336,151,43
341,165,-175,-253,258,-4,48,175,409,341,165,48
341,165,-175,-253,258,-4,48,190,424,346,170,63
341,165,-175,-253,258,-4,48,195,429,351,175,68
341,165,-175,-253,258,-4,48,200,434,356,180,73
341,165,-175,-253,258,-4,48,204,439,361,185,78
331,175,-156,-253,244,9,58,195,448,370,195,87
331,175,-156,-253,244,9,58,195,448,370,204,97
331,175,-156,-253,244,9,58,195,448,370,214,107
331,175,-156,-253,244,9,58,195,448,370,224,117
336,190,-146,-263,241,21,53,195,453,380,229,122
341,195,-146,-268,244,24,48,195,458,380,234,126
346,200,-146,-273,246,26,43,195,463,380,239,131
