I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-146,-92,53,119,-100,-19,497,-112,112,73,-458,-170
-146,-73,73,109,-109,0,497,-112,122,78,-453,-165
-136,-48,87,92,-112,19,507,-97,126,87,-434,-161
-117,-48,68,82,-92,9,507,-92,136,92,-429,-151
-122,-39,82,80,-102,21,502,-78,136,97,-424,-151
-122,-29,92,75,-107,31,512,-78,146,107,-424,-151
-112,-19,92,65,-102,36,512,-73,151,112,-419,-146
-97,4,102,46,-100,53,522,-63,161,122,-409,-146
-87,4,92,41,-90,48,522,-58,180,146,-395,-131
-82,0,82,41,-82,41,507,-53,190,151,-385,-126
-82,0,82,41,-82,41,507,-39,204,170,-375,-117
-68,4,73,31,-70,39,512,-29,209,180,-356,-107
-53,14,68,19,-61,41,512,-29,209,190,-356,-102
-48,29,78,9,-63,53,517,-29,209,190,-356,-97
-43,39,82,2,-63,61,517,-34,219,195,-351,-97
-34,48,82,-7,-58,65,517,-39,224,204,-346,-92
-34,39,73,-2,-53,56,527,-19,244,224,-341,-92
-34,34,68,0,-51,51,527,-4,253,234,-331,-92
-29,29,58,0,-43,43,527,9,263,248,-326,-87
-24,39,63,-7,-43,51,527,24,278,263,-322,-82
-24,48,73,-12,-48,61,536,14,278,278,-297,-68
-19,53,73,-17,-46,63,527,0,278,283,-297,-63
-14,58,73,-21,-43,65,512,-9,278,283,-297,-58
-9,68,78,-29,-43,73,502,-29,268,287,-297,-58
-4,73,78,-34,-41,75,502,-48,244,297,-297,-58
-9,68,78,-29,-43,73,507,-68,224,287,-307,-58
-19,53,73,-17,-46,63,507,-87,214,283,-312,-53
-24,48,73,-12,-48,61,512,-87,204,287,-312,-53
-4,43,48,-19,-26,46,517,-92,190,287,-322,-63
-4,43,48,-19,-26,46,522,-97,180,283,-322,-68
-19,39,58,-9,-39,48,531,-97,165,283,-322,-73
-9,39,48,-14,-29,43,536,-102,156,283,-317,-78
19,68,48,-43,-14,58,536,-87,156,292,-307,-73
39,78,39,-58,0,58,541,-82,156,302,-297,-58
53,82,29,-68,12,56,541,-78,156,312,-283,-53
63,87,24,-75,19,56,541,-73,156,322,-273,-43
53,73,19,-63,17,46,541,-82,141,322,-273,-43
43,63,19,-53,12,41,541,-82,141,322,-273,-43
53,63,9,-58,21,36,541,-73,146,326,-268,-43
53,63,9,-58,21,36,551,-63,156,336,-263,-43
43,63,19,-53,12,41,546,-63,170,351,-248,-34
24,53,29,-39,-2,41,546,-58,170,351,-239,-34
19,53,34,-36,-7,43,546,-58,170,351,-234,-34
14,48,34,-31,-9,41,551,-53,170,346,-229,-34
14,39,24,-26,-4,31,546,-68,161,346,-229,-43
0,19,19,-9,-9,19,546,-82,151,322,-244,-63
-4,4,9,0,-7,7,556,-87,136,312,-263,-73
-14,-14,0,14,-7,-7,556,-92,136,312,-268,-82
-34,-19,14,26,-24,-2,561,-92,136,302,-273,-87
-29,-29,0,29,-14,-14,561,-97,112,287,-283,-102
-24,-39,-14,31,-4,-26,556,-107,107,278,-292,-112
-29,-53,-24,41,-2,-39,556,-112,92,278,-292,-112
-14,-48,-34,31,9,-41,561,-117,87,278,-287,-107
-14,-48,-34,31,9,-41,566,-122,73,273,-287,-112
-9,-43,-34,26,12,-39,566,-126,68,278,-283,-112
-9,-48,-39,29,14,-43,566,-131,63,283,-278,-112
-19,-39,-19,29,0,-29,561,-141,43,283,-273,-102
-9,-39,-29,24,9,-34,561,-141,24,283,-278,-107
-9,-48,-39,29,14,-43,561,-141,14,283,-278,-107
-14,-48,-34,31,9,-41,566,-136,9,287,-273,-107
-29,-39,-9,34,-9,-24,566,-141,0,287,-273,-117
-43,-43,0,43,-21,-21,566,-146,-4,287,-273,-117
-43,-63,-19,53,-12,-41,566,-151,-4,287,-273,-117
-39,-68,-29,53,-4,-48,566,-156,-4,287,-273,-117
-34,-53,-19,43,-7,-36,566,-165,-19,297,-258,-112
-34,-58,-24,46,-4,-41,566,-165,-24,292,-258,-112
-34,-73,-39,53,2,-56,570,-170,-34,292,-268,-117
-48,-78,-29,63,-9,-53,575,-170,-39,287,-273,-122
-39,-68,-29,53,-4,-48,580,-165,-53,287,-273,-126
-34,-43,-9,39,-12,-26,580,-151,-39,292,-283,-131
-34,-14,19,24,-26,2,580,-112,-19,287,-312,-151
-43,-9,34,26,-39,12,585,-53,24,287,-331,-161
-68,-29,39,48,-53,4,580,-4,58,302,-336,-185
-102,-68,34,85,-68,-17,585,24,102,336,-326,-204
-131,-82,48,107,-90,-17,585,63,165,429,-258,-185
-136,-73,63,104,-100,-4,590,122,258,566,-146,-131
-87,-39,48,63,-68,4,585,200,395,746,19,-58
-9,9,19,0,-14,14,585,278,541,961,214,39
24,34,9,-29,7,21,585,351,692,1176,409,165
43,39,-4,-41,24,17,590,424,834,1395,610,263
102,68,-34,-85,68,17,595,483,995,1659,873,400
190,126,-63,-158,126,31,595,522,1127,1956,1215,590
268,170,-97,-219,183,36,595,522,1215,2220,1532,790
336,219,-117,-278,226,51,600,492,1288,2435,1790,941
424,312,-112,-368,268,100,595,458,1400,2674,2064,1112
517,434,-82,-475,300,175,600,448,1546,2957,2366,1322
561,527,-34,-544,297,246,600,448,1678,3186,2576,1473
595,624,29,-610,283,326,600,419,1742,3289,2649,1542
629,732,102,-680,263,417,605,414,1751,3303,2649,1600
692,751,58,-722,317,405,600,424,1712,3230,2552,1586
712,614,-97,-663,405,258,600,424,1590,3035,2259,1410
634,385,-248,-509,441,68,610,390,1434,2762,1834,1098
468,190,-278,-329,373,-43,610,283,1166,2386,1327,751
312,78,-234,-195,273,-78,610,14,605,1722,668,375
190,-29,-219,-80,204,-124,610,-336,-151,849,-107,-24
48,-151,-200,51,124,-175,614,-610,-814,-9,-751,-336
-48,-214,-165,131,58,-190,614,-790,-1342,-722,-1117,-468
-117,-219,-102,168,-7,-161,614,-844,-1605,-1117,-1283,-522
-224,-214,9,219,-117,-102,614,-741,-1517,-1068,-1254,-561
-283,-204,78,244,-180,-63,614,-600,-1298,-800,-1093,-536
-253,-214,39,234,-146,-87,619,-434,-1132,-605,-951,-478
-214,-239,-24,226,-95,-131,619,-239,-971,-458,-863,-458
-214,-229,-14,222,-100,-122,619,-73,-810,-322,-800,-458
-195,-204,-9,200,-92,-107,614,39,-683,-209,-732,-458
-190,-244,-53,217,-68,-148,619,131,-595,-126,-678,-458
-229,-302,-73,265,-78,-187,624,170,-527,-58,-634,-463
-229,-302,-73,265,-78,-187,619,161,-492,-9,-595,-448
-190,-292,-102,241,-43,-197,619,180,-448,34,-546,-409
-185,-287,-102,236,-41,-195,629,180,-400,92,-502,-366
-185,-258,-73,222,-56,-165,624,141,-361,146,-453,-341
-141,-219,-78,180,-31,-148,624,107,-302,214,-405,-302
-102,-180,-78,141,-12,-129,629,87,-229,292,-351,-263
-107,-170,-63,139,-21,-117,634,24,-190,341,-312,-239
-87,-141,-53,114,-17,-97,634,-53,-185,356,-278,-204
-43,-82,-39,63,-2,-61,629,-92,-185,366,-248,-175
-34,-53,-19,43,-7,-36,634,-122,-195,366,-239,-175
-58,-68,-9,63,-24,-39,629,-146,-204,366,-244,-170
-48,-68,-19,58,-14,-43,629,-146,-200,370,-244,-180
-48,-58,-9,53,-19,-34,634,-146,-204,375,-239,-180
-53,-63,-9,58,-21,-36,634,-146,-209,390,-234,-175
-53,-82,-29,68,-12,-56,634,-165,-224,400,-244,-175
-53,-82,-29,68,-12,-56,634,-180,-229,400,-244,-170
-43,-82,-39,63,-2,-61,619,-195,-229,405,-234,-165
-43,-82,-39,63,-2,-61,634,-200,-224,414,-224,-161
-58,-78,-19,68,-19,-48,639,-204,-234,419,-209,-156
-58,-68,-9,63,-24,-39,639,-204,-234,424,-209,-151
-53,-63,-9,58,-21,-36,639,-204,-229,434,-204,-151
-48,-63,-14,56,-17,-39,639,-204,-224,439,-195,-146
-39,-53,-14,46,-12,-34,639,-209,-229,444,-200,-141
-43,-43,0,43,-21,-21,639,-204,-229,458,-190,-131
-43,-43,0,43,-21,-21,649,-195,-234,468,-170,-126
-43,-34,9,39,-26,-12,658,-185,-239,478,-170,-122
-43,-39,4,41,-24,-17,658,-175,-248,473,-165,-131
-39,-39,0,39,-19,-19,658,-175,-244,473,-175,-131
-39,-39,0,39,-19,-19,658,-161,-239,473,-175,-131
-39,-43,-4,41,-17,-24,658,-170,-234,473,-175,-136
-39,-53,-14,46,-12,-34,663,-156,-244,483,-175,-131
-53,-58,-4,56,-24,-31,663,-151,-244,488,-175,-122
-53,-63,-9,58,-21,-36,658,-146,-244,488,-175,-117
-43,-63,-19,53,-12,-41,658,-141,-239,488,-175,-117
-58,-63,-4,61,-26,-34,658,-141,-248,497,-175,-117
-63,-63,0,63,-31,-31,663,-136,-253,502,-170,-117
-58,-68,-9,63,-24,-39,663,-131,-263,502,-170,-117
-63,-73,-9,68,-26,-41,663,-126,-268,502,-165,-112
-63,-63,0,63,-31,-31,668,-117,-273,517,-161,-107
-58,-58,0,58,-29,-29,663,-112,-273,527,-151,-102
-53,-53,0,53,-26,-26,668,-107,-263,531,-146,-97
-43,-48,-4,46,-19,-26,673,-102,-258,531,-136,-97
-53,-43,9,48,-31,-17,668,-102,-268,541,-136,-92
-53,-39,14,46,-34,-12,663,-102,-268,541,-136,-92
-48,-39,9,43,-29,-14,668,-97,-253,551,-131,-87
-53,-34,19,43,-36,-7,688,-87,-248,556,-131,-87
-68,-43,24,56,-46,-9,678,-82,-253,556,-141,-92
-68,-48,19,58,-43,-14,678,-82,-258,561,-126,-92
-68,-43,24,56,-46,-9,683,-73,-244,570,-112,-78
-73,-53,19,63,-46,-17,692,-73,-248,570,-107,-73
-73,-39,34,56,-53,-2,683,-68,-224,585,-92,-73
-63,-34,29,48,-46,-2,683,-58,-204,600,-92,-63
-63,-34,29,48,-46,-2,683,-53,-180,605,-87,-73
-53,-43,9,48,-31,-17,683,-43,-156,610,-87,-73
-68,-43,24,56,-46,-9,688,-34,-141,614,-68,-68
-82,-39,43,61,-63,2,688,-29,-122,634,-53,-48
-87,-43,43,65,-65,0,683,-19,-107,649,-53,-39
-97,-48,48,73,-73,0,683,-14,-92,658,-39,-29
-92,-43,48,68,-70,2,688,-19,-63,663,-29,-34
-87,-39,48,63,-68,4,692,-19,-48,663,-24,-29
-73,-29,43,51,-58,7,688,-9,-24,673,-24,-29
-68,-14,53,41,-61,19,688,-4,0,697,-9,-24
-58,-4,53,31,-56,24,688,4,43,717,4,-14
-63,-9,53,36,-58,21,692,14,78,727,14,-9
-63,-9,53,36,-58,21,697,19,117,741,39,4
-58,0,58,29,-58,29,712,34,156,751,58,19
-58,9,68,24,-63,39,712,58,190,780,87,39
-53,19,73,17,-63,46,707,58,229,800,97,43
-53,34,87,9,-70,61,707,73,268,819,112,58
-53,39,92,7,-73,65,707,78,307,839,131,68
-48,29,78,9,-63,53,712,82,341,844,136,68
